complaint_id,text,category,priority,sentiment,resolution_time
800157,broken package,Packaging,Medium,Frustrated,34
203649,broken package,Packaging,Medium,Frustrated,18
893823,broken package,Packaging,Medium,Frustrated,10
542954,broken package,Packaging,Medium,Frustrated,28
800466,broken package,Packaging,Medium,Frustrated,42
840614,broken package,Packaging,Medium,Frustrated,33
619664,broken package,Packaging,Medium,Frustrated,19
689582,broken package,Packaging,Medium,Frustrated,16
667646,broken package,Packaging,Medium,Frustrated,10
503245,broken package,Packaging,Medium,Frustrated,44
140162,broken package,Packaging,Medium,Frustrated,15
960161,broken package,Packaging,Medium,Frustrated,32
306993,broken package,Packaging,Medium,Frustrated,16
109024,broken package,Packaging,Medium,Frustrated,11
628927,broken package,Packaging,Medium,Frustrated,21
922655,broken package,Packaging,Medium,Frustrated,48
595518,broken package,Packaging,Medium,Frustrated,25
495081,broken package,Packaging,Medium,Frustrated,28
738634,broken package,Packaging,Medium,Frustrated,5
349474,broken package,Packaging,Medium,Frustrated,38
929635,broken package,Packaging,Medium,Frustrated,14
475741,broken package,Packaging,Medium,Frustrated,18
436201,broken package,Packaging,Medium,Frustrated,23
768155,broken package,Packaging,Medium,Frustrated,25
295230,broken package,Packaging,Medium,Frustrated,26
288639,broken package,Packaging,Medium,Frustrated,29
683883,broken package,Packaging,Medium,Frustrated,3
753153,broken package,Packaging,Medium,Frustrated,38
789489,broken package,Packaging,Medium,Frustrated,24
335577,broken package,Packaging,Medium,Frustrated,46
666497,broken package,Packaging,Medium,Frustrated,8
845455,broken package,Packaging,Medium,Frustrated,14
258614,broken package,Packaging,Medium,Frustrated,32
367007,broken package,Packaging,Medium,Frustrated,11
452041,broken package,Packaging,Medium,Frustrated,6
566673,broken package,Packaging,Medium,Frustrated,10
584200,broken package,Packaging,Medium,Frustrated,41
629619,broken package,Packaging,Medium,Frustrated,44
898333,broken package,Packaging,Medium,Frustrated,8
723231,broken package,Packaging,Medium,Frustrated,44
105449,broken package,Packaging,Medium,Frustrated,44
128609,broken package,Packaging,Medium,Frustrated,1
570222,broken package,Packaging,Medium,Frustrated,42
653407,broken package,Packaging,Medium,Frustrated,25
603207,broken package,Packaging,Medium,Frustrated,23
164983,broken package,Packaging,Medium,Frustrated,34
914181,broken package,Packaging,Medium,Frustrated,17
695358,broken package,Packaging,Medium,Frustrated,27
247404,broken package,Packaging,Medium,Frustrated,47
363703,broken package,Packaging,Medium,Frustrated,21
722290,broken package,Packaging,Medium,Frustrated,32
984761,broken package,Packaging,Medium,Frustrated,3
418242,broken package,Packaging,Medium,Frustrated,4
917596,broken package,Packaging,Medium,Frustrated,46
254565,broken package,Packaging,Medium,Frustrated,21
573889,broken package,Packaging,Medium,Frustrated,48
761681,broken package,Packaging,Medium,Frustrated,33
997593,broken package,Packaging,Medium,Frustrated,28
182971,broken package,Packaging,Medium,Frustrated,39
561573,broken package,Packaging,Medium,Frustrated,14
913442,broken package,Packaging,Medium,Frustrated,36
343324,broken package,Packaging,Medium,Frustrated,32
870202,broken package,Packaging,Medium,Frustrated,20
821247,broken package,Packaging,Medium,Frustrated,21
322729,broken package,Packaging,Medium,Frustrated,31
379368,broken package,Packaging,Medium,Frustrated,33
886697,broken package,Packaging,Medium,Frustrated,19
223567,broken package,Packaging,Medium,Frustrated,1
870426,broken package,Packaging,Medium,Frustrated,18
313176,broken package,Packaging,Medium,Frustrated,12
630609,broken package,Packaging,Medium,Frustrated,48
727298,broken package,Packaging,Medium,Frustrated,43
263298,broken package,Packaging,Medium,Frustrated,29
503771,broken package,Packaging,Medium,Frustrated,13
592130,broken package,Packaging,Medium,Frustrated,30
344160,broken package,Packaging,Medium,Frustrated,13
505837,broken package,Packaging,Medium,Frustrated,22
134345,broken package,Packaging,Medium,Frustrated,42
258125,broken package,Packaging,Medium,Frustrated,46
443460,broken package,Packaging,Medium,Frustrated,17
938699,broken package,Packaging,Medium,Frustrated,19
805672,broken package,Packaging,Medium,Frustrated,31
767347,broken package,Packaging,Medium,Frustrated,20
484166,broken package,Packaging,Medium,Frustrated,44
602267,broken package,Packaging,Medium,Frustrated,14
606153,broken package,Packaging,Medium,Frustrated,22
215087,broken package,Packaging,Medium,Frustrated,14
488310,broken package,Packaging,Medium,Frustrated,22
308255,broken package,Packaging,Medium,Frustrated,27
162904,broken package,Packaging,Medium,Frustrated,1
115800,broken package,Packaging,Medium,Frustrated,5
475249,broken package,Packaging,Medium,Frustrated,2
162509,broken package,Packaging,Medium,Frustrated,38
736944,broken package,Packaging,Medium,Frustrated,4
497572,broken package,Packaging,Medium,Frustrated,41
949063,broken package,Packaging,Medium,Frustrated,17
408075,broken package,Packaging,Medium,Frustrated,27
709484,broken package,Packaging,Medium,Frustrated,10
851441,broken package,Packaging,Medium,Frustrated,9
271779,broken package,Packaging,Medium,Frustrated,40
559211,broken package,Packaging,Medium,Frustrated,42
436752,broken package,Packaging,Medium,Frustrated,23
726150,broken package,Packaging,Medium,Frustrated,5
855183,broken package,Packaging,Medium,Frustrated,8
107614,broken package,Packaging,Medium,Frustrated,42
181837,broken package,Packaging,Medium,Frustrated,40
112667,broken package,Packaging,Medium,Frustrated,33
122651,broken package,Packaging,Medium,Frustrated,40
280863,broken package,Packaging,Medium,Frustrated,44
505502,broken package,Packaging,Medium,Frustrated,13
590590,broken package,Packaging,Medium,Frustrated,1
223654,broken package,Packaging,Medium,Frustrated,34
723339,broken package,Packaging,Medium,Frustrated,30
114311,broken package,Packaging,Medium,Frustrated,48
634960,broken package,Packaging,Medium,Frustrated,8
978317,broken package,Packaging,Medium,Frustrated,8
369378,broken package,Packaging,Medium,Frustrated,5
243340,broken package,Packaging,Medium,Frustrated,38
906306,broken package,Packaging,Medium,Frustrated,30
466978,broken package,Packaging,Medium,Frustrated,30
475401,broken package,Packaging,Medium,Frustrated,37
793895,broken package,Packaging,Medium,Frustrated,47
517135,broken package,Packaging,Medium,Frustrated,33
595721,broken package,Packaging,Medium,Frustrated,20
179006,broken package,Packaging,Medium,Frustrated,14
294730,broken package,Packaging,Medium,Frustrated,12
647256,broken package,Packaging,Medium,Frustrated,45
222875,broken package,Packaging,Medium,Frustrated,42
281880,broken package,Packaging,Medium,Frustrated,32
415634,broken package,Packaging,Medium,Frustrated,21
664390,broken package,Packaging,Medium,Frustrated,35
995113,broken package,Packaging,Medium,Frustrated,37
735714,broken package,Packaging,Medium,Frustrated,34
883592,broken package,Packaging,Medium,Frustrated,43
310875,broken package,Packaging,Medium,Frustrated,21
392412,broken package,Packaging,Medium,Frustrated,35
935459,broken package,Packaging,Medium,Frustrated,33
619286,broken package,Packaging,Medium,Frustrated,16
861734,broken package,Packaging,Medium,Frustrated,38
639854,broken package,Packaging,Medium,Frustrated,1
235703,broken package,Packaging,Medium,Frustrated,43
433550,broken package,Packaging,Medium,Frustrated,48
399758,broken package,Packaging,Medium,Frustrated,16
475809,broken package,Packaging,Medium,Frustrated,45
812916,broken package,Packaging,Medium,Frustrated,40
610873,broken package,Packaging,Medium,Frustrated,42
367293,broken package,Packaging,Medium,Frustrated,25
164663,broken package,Packaging,Medium,Frustrated,23
505868,broken package,Packaging,Medium,Frustrated,18
848337,broken package,Packaging,Medium,Frustrated,9
760262,broken package,Packaging,Medium,Frustrated,5
228000,broken package,Packaging,Medium,Frustrated,32
809048,broken package,Packaging,Medium,Frustrated,25
359383,broken package,Packaging,Medium,Frustrated,25
931311,broken package,Packaging,Medium,Frustrated,38
489704,broken package,Packaging,Medium,Frustrated,27
845398,broken package,Packaging,Medium,Frustrated,10
158505,broken package,Packaging,Medium,Frustrated,2
923911,broken package,Packaging,Medium,Frustrated,35
743591,broken package,Packaging,Medium,Frustrated,34
187516,broken package,Packaging,Medium,Frustrated,3
685762,broken package,Packaging,Medium,Frustrated,27
232093,broken package,Packaging,Medium,Frustrated,40
481400,broken package,Packaging,Medium,Frustrated,22
552634,broken package,Packaging,Medium,Frustrated,28
380208,broken package,Packaging,Medium,Frustrated,9
151709,broken package,Packaging,Medium,Frustrated,3
570549,broken package,Packaging,Medium,Frustrated,47
292593,broken package,Packaging,Medium,Frustrated,25
491679,broken package,Packaging,Medium,Frustrated,40
360657,broken package,Packaging,Medium,Frustrated,11
422607,broken package,Packaging,Medium,Frustrated,3
132226,broken package,Packaging,Medium,Frustrated,5
943893,broken package,Packaging,Medium,Frustrated,21
684729,broken package,Packaging,Medium,Frustrated,27
529372,broken package,Packaging,Medium,Frustrated,19
169301,broken package,Packaging,Medium,Frustrated,14
288395,broken package,Packaging,Medium,Frustrated,18
664385,broken package,Packaging,Medium,Frustrated,34
138088,broken package,Packaging,Medium,Frustrated,23
737526,broken package,Packaging,Medium,Frustrated,6
527430,broken package,Packaging,Medium,Frustrated,47
169661,broken package,Packaging,Medium,Frustrated,38
772317,broken package,Packaging,Medium,Frustrated,2
185358,broken package,Packaging,Medium,Frustrated,8
971544,broken package,Packaging,Medium,Frustrated,38
771025,broken package,Packaging,Medium,Frustrated,27
676692,broken package,Packaging,Medium,Frustrated,7
502441,broken package,Packaging,Medium,Frustrated,25
728209,broken package,Packaging,Medium,Frustrated,26
294512,broken package,Packaging,Medium,Frustrated,9
941691,broken package,Packaging,Medium,Frustrated,18
323381,broken package,Packaging,Medium,Frustrated,38
730733,broken package,Packaging,Medium,Frustrated,36
592568,broken package,Packaging,Medium,Frustrated,39
874425,broken package,Packaging,Medium,Frustrated,25
781557,broken package,Packaging,Medium,Frustrated,11
590909,broken package,Packaging,Medium,Frustrated,31
589222,broken package,Packaging,Medium,Frustrated,25
133351,broken package,Packaging,Medium,Frustrated,34
797199,broken package,Packaging,Medium,Frustrated,17
422163,broken package,Packaging,Medium,Frustrated,40
253839,broken package,Packaging,Medium,Frustrated,38
145104,broken package,Packaging,Medium,Frustrated,5
311165,broken package,Packaging,Medium,Frustrated,35
590400,broken package,Packaging,Medium,Frustrated,47
304631,broken package,Packaging,Medium,Frustrated,26
826618,broken package,Packaging,Medium,Frustrated,14
889601,broken package,Packaging,Medium,Frustrated,32
371226,broken package,Packaging,Medium,Frustrated,6
561303,broken package,Packaging,Medium,Frustrated,12
699820,broken package,Packaging,Medium,Frustrated,38
198518,broken package,Packaging,Medium,Frustrated,35
651038,broken package,Packaging,Medium,Frustrated,23
740369,broken package,Packaging,Medium,Frustrated,11
487299,broken package,Packaging,Medium,Frustrated,46
334919,broken package,Packaging,Medium,Frustrated,32
240854,broken package,Packaging,Medium,Frustrated,10
733794,broken package,Packaging,Medium,Frustrated,33
341801,broken package,Packaging,Medium,Frustrated,5
257083,broken package,Packaging,Medium,Frustrated,16
702240,broken package,Packaging,Medium,Frustrated,24
299187,broken package,Packaging,Medium,Frustrated,23
615712,broken package,Packaging,Medium,Frustrated,18
189404,broken package,Packaging,Medium,Frustrated,39
862450,broken package,Packaging,Medium,Frustrated,29
275017,broken package,Packaging,Medium,Frustrated,23
841241,broken package,Packaging,Medium,Frustrated,34
925154,broken package,Packaging,Medium,Frustrated,46
634845,broken package,Packaging,Medium,Frustrated,10
448627,broken package,Packaging,Medium,Frustrated,10
124475,broken package,Packaging,Medium,Frustrated,34
528325,broken package,Packaging,Medium,Frustrated,37
715846,broken package,Packaging,Medium,Frustrated,19
939657,broken package,Packaging,Medium,Frustrated,10
323085,broken package,Packaging,Medium,Frustrated,12
151105,broken package,Packaging,Medium,Frustrated,42
712465,broken package,Packaging,Medium,Frustrated,12
369412,broken package,Packaging,Medium,Frustrated,27
936186,broken package,Packaging,Medium,Frustrated,40
344582,broken package,Packaging,Medium,Frustrated,39
898854,broken package,Packaging,Medium,Frustrated,21
687310,broken package,Packaging,Medium,Frustrated,17
808528,broken package,Packaging,Medium,Frustrated,17
961221,broken package,Packaging,Medium,Frustrated,21
592444,broken package,Packaging,Medium,Frustrated,37
586343,broken package,Packaging,Medium,Frustrated,17
893195,broken package,Packaging,Medium,Frustrated,15
247323,broken package,Packaging,Medium,Frustrated,37
218630,broken package,Packaging,Medium,Frustrated,46
763850,broken package,Packaging,Medium,Frustrated,24
558341,broken package,Packaging,Medium,Frustrated,29
692242,broken package,Packaging,Medium,Frustrated,30
661468,broken package,Packaging,Medium,Frustrated,3
493371,broken package,Packaging,Medium,Frustrated,6
756586,broken package,Packaging,Medium,Frustrated,43
365044,broken package,Packaging,Medium,Frustrated,2
437664,broken package,Packaging,Medium,Frustrated,43
958399,broken package,Packaging,Medium,Frustrated,9
358679,broken package,Packaging,Medium,Frustrated,32
646155,broken package,Packaging,Medium,Frustrated,42
293515,broken package,Packaging,Medium,Frustrated,2
274983,broken package,Packaging,Medium,Frustrated,7
504707,broken package,Packaging,Medium,Frustrated,13
485713,broken package,Packaging,Medium,Frustrated,2
735801,broken package,Packaging,Medium,Frustrated,9
773888,broken package,Packaging,Medium,Frustrated,25
800289,broken package,Packaging,Medium,Frustrated,26
452041,broken package,Packaging,Medium,Frustrated,38
477126,broken package,Packaging,Medium,Frustrated,15
774664,broken package,Packaging,Medium,Frustrated,20
254931,broken package,Packaging,Medium,Frustrated,30
620996,broken package,Packaging,Medium,Frustrated,44
566401,broken package,Packaging,Medium,Frustrated,43
245069,broken package,Packaging,Medium,Frustrated,15
872186,broken package,Packaging,Medium,Frustrated,7
395335,broken package,Packaging,Medium,Frustrated,29
740010,broken package,Packaging,Medium,Frustrated,33
552559,broken package,Packaging,Medium,Frustrated,31
214401,broken package,Packaging,Medium,Frustrated,5
922692,broken package,Packaging,Medium,Frustrated,16
175763,broken package,Packaging,Medium,Frustrated,24
634608,broken package,Packaging,Medium,Frustrated,5
744776,broken package,Packaging,Medium,Frustrated,25
550167,broken package,Packaging,Medium,Frustrated,24
808128,broken package,Packaging,Medium,Frustrated,25
349938,broken package,Packaging,Medium,Frustrated,4
352235,broken package,Packaging,Medium,Frustrated,20
970170,broken package,Packaging,Medium,Frustrated,47
648910,broken package,Packaging,Medium,Frustrated,8
367451,broken package,Packaging,Medium,Frustrated,7
414717,broken package,Packaging,Medium,Frustrated,46
622499,broken package,Packaging,Medium,Frustrated,2
336612,broken package,Packaging,Medium,Frustrated,2
191383,broken package,Packaging,Medium,Frustrated,14
956384,broken package,Packaging,Medium,Frustrated,16
347555,broken package,Packaging,Medium,Frustrated,22
522660,broken package,Packaging,Medium,Frustrated,9
357466,broken package,Packaging,Medium,Frustrated,11
875939,broken package,Packaging,Medium,Frustrated,22
897083,broken package,Packaging,Medium,Frustrated,6
768116,broken package,Packaging,Medium,Frustrated,23
518150,broken package,Packaging,Medium,Frustrated,33
640294,broken package,Packaging,Medium,Frustrated,13
300621,broken package,Packaging,Medium,Frustrated,20
611778,broken package,Packaging,Medium,Frustrated,37
201555,broken package,Packaging,Medium,Frustrated,48
114356,broken package,Packaging,Medium,Frustrated,39
213129,broken package,Packaging,Medium,Frustrated,37
625194,broken package,Packaging,Medium,Frustrated,38
367881,broken package,Packaging,Medium,Frustrated,35
539633,broken package,Packaging,Medium,Frustrated,6
774577,broken package,Packaging,Medium,Frustrated,22
724183,broken package,Packaging,Medium,Frustrated,11
949010,broken package,Packaging,Medium,Frustrated,7
358762,broken package,Packaging,Medium,Frustrated,42
386793,broken package,Packaging,Medium,Frustrated,6
430887,broken package,Packaging,Medium,Frustrated,24
381558,broken package,Packaging,Medium,Frustrated,10
517950,broken package,Packaging,Medium,Frustrated,3
409104,broken package,Packaging,Medium,Frustrated,25
938132,broken package,Packaging,Medium,Frustrated,23
537341,broken package,Packaging,Medium,Frustrated,9
399163,broken package,Packaging,Medium,Frustrated,22
760844,broken package,Packaging,Medium,Frustrated,32
761386,broken package,Packaging,Medium,Frustrated,12
483097,broken package,Packaging,Medium,Frustrated,20
510321,broken package,Packaging,Medium,Frustrated,29
117969,broken package,Packaging,Medium,Frustrated,41
710937,broken package,Packaging,Medium,Frustrated,26
307900,broken package,Packaging,Medium,Frustrated,39
536962,broken package,Packaging,Medium,Frustrated,10
657702,broken package,Packaging,Medium,Frustrated,19
921460,broken package,Packaging,Medium,Frustrated,15
999144,broken package,Packaging,Medium,Frustrated,44
119321,broken package,Packaging,Medium,Frustrated,39
114881,broken package,Packaging,Medium,Frustrated,23
198139,broken package,Packaging,Medium,Frustrated,7
839979,broken package,Packaging,Medium,Frustrated,11
873174,broken package,Packaging,Medium,Frustrated,15
896745,broken package,Packaging,Medium,Frustrated,2
